Combination of Grant Type (<code>{0}</code>) and Response Type (<code>{1}</code>) not allowed,授予類型（ <code>{0}</code> ）和響應類型（ <code>{1}</code> ）的組合不允許,
Comment,評論,
Comment By,评论依据,
Comment Email,评论电邮,
Comment Type,註釋類型,
Comment can only be edited by the owner,評論只能由所有者進行編輯,
Comments,評論,
Comments and Communications will be associated with this linked document,評論與通訊將與此鏈接的文檔關聯,
Comments cannot have links or email addresses,评论不能包含链接或电子邮件地址,
Commercial Rounding,商业圆整,
Commit,提交,
Common names and surnames are easy to guess.,常見名字和姓氏很容易被猜到。,
Communication,通訊,
Communication Link,通讯链接,
Communication Type,通信類型,
Compact Item Print,緊湊型項目打印,
Company,公司,
Company History,公司歷史,
Company Introduction,公司簡介,
Company Name,公司名稱,
Compare Versions,版本比较,
Compiled Successfully,编译成功,
Complete,完成,
Complete By,完成,
Complete Registration,完成註冊,
Complete Setup,完成安裝,Finish the setup wizard
Completed,已完成,
Completed By Role,执行者角色,
Completed By User,执行者用户,
Component,零件,
Compose Email,寫郵件,
Condition,條件,
Condition for Default,设为默认格式的条件,
Conditions,條件,
Configuration,配置,
Configure Chart,配置圖表,
Configure Columns,列设置,
Confirm,確認,
Confirm New Password,确认新密码,
Confirm Request,确认申请,
Confirm Your Email,確認您的電子郵件,
Confirmation Email Template,确认电子邮件模板,
Confirmed,確認,
Connected App,关联应用,
Connected User,已连接用户,
Connected to QZ Tray!,连接到QZ托盘！,
Connection Success,連接成功,
Connection lost. Some features might not work.,連接丟失。某些功能可能無法使用。,
Connections,关联,
Console,控制台,
Console Log,控制台日志,
Constraints,约束条件,
Contact,聯絡人,
Contact Details,聯絡方式,
Contact Email,聯絡電郵,
Contact Numbers,联系电话,
Contact Phone,联系电话,
Contact Synced with Google Contacts.,与Google通讯录联系。,
Contact Us Settings,聯絡我們的設定,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.",聯絡人選項，如“銷售查詢，支持查詢”等每一個新行或以逗號分隔。,
Contacts,往來,
Content,內容,
Content (HTML),内容（HTML）,
Content (Markdown),内容（Markdown格式）,
Content Hash,內容Hash值,
Content Type,內容類型,
Content type for building the page,用于构建页面的内容类型,
Context,语境,
Context Script,上下文脚本,
"Context variable: doc and frappe.session.user, function get_roles can be used","可使用doc(当前单据)，frappe.session.user(当前用户)变量,获取用户角色函数get_roles",
Continue,繼續,
Contributed,供稿,
Contribution Document Name,贡献文件名称,
Contribution Status,贡献状态,
Copied to clipboard.,复制到剪贴板。,
Copy error to clipboard,将出错日志复制到剪贴板,
Copy to Clipboard,复制到剪贴板,
Copyright,版權,
Core,核心,
Core DocTypes cannot be customized.,不能定制系统核心单据类型。,
Core Modules {0} cannot be searched in Global Search.,无法在全局搜索中搜索核心模块{0}。,
Could not connect to outgoing email server,無法連接到外發郵件服務器,
Could not find {0},找不到{0},
Could not map column {0} to field {1},无法将列{0}映射到字段{1},
"Couldn't save, please check the data you have entered",无法保存，请检查您输入的数据,
Count,计数,
Count Customizations,计数自定义,
Count Filter,计数过滤条件,
Counter,计数器,
Country,國家,
Country Name,國家名稱,
County,縣,
Cr,鉻,Number system
Create,建立,
Create & Continue,创建并继续,
Create Card,创建数字卡,
Create Chart,创建图表,
Create Contacts from Incoming Emails,基于收到的邮件创建联系人,
Create Entry,创建条目,
Create Log,创建日志,
Create New,新建立,
Create New DocType,创建新单据类型,
Create User Email,創建用戶電子郵件,
Create Workspace,新建工作区,
Create a New Format,建立新格式,
Create a Reminder,创建提醒,
Create a new record,新建一笔记录,
Create a new {0},建立一個新的{0},
Create and Send Newsletters,建立和發送簡訊,
Create or Edit Workflow,创建或修改工作流,
Create your first {0},新建 {0},
Create your workflow visually using the Workflow Builder.,可视化拖拽创建工作流,
Created,創建,
Created By,建立者,
Created Custom Field {0} in {1},創建自定義欄位{0} {1},
Created On,創建於,
Creating {0},創建{0},
Criticism,批评,
Criticize,批评,
Cron,自定义频率(Cron),
Cron Format,Cron格式,
Crop,作物,
Ctrl + Down,按Ctrl +向下,
Ctrl + Up,按Ctrl +向上,
Ctrl+Enter to add comment,Ctrl + Enter以添加評論,
Currency,貨幣,
Currency Name,貨幣名稱,
Currency Precision,貨幣精確度,
Current,當前,
Current Value,当前值,
Current status,現狀,
Currently Viewing,正在查看,
Currently you have {0} review points,目前您有{0}个评论点,
Custom,自訂,
Custom Base URL,自定義基準網址,
Custom Block Name,自定义HTML块,
Custom CSS,自定義CSS,
Custom Configuration,自定义配置,
Custom DocPerm,自定义单据权限,
Custom Documents,定制文件,
Custom Field,自定義欄位,
Custom Field {0} is created by the Administrator and can only be deleted through the Administrator account.,自定义字段{0}由管理员创建，只能通过管理员帐户删除。,
Custom Fields can only be added to a standard DocType.,自定义字段只能添加到标准DocType。,
Custom Fields cannot be added to core DocTypes.,自定义字段无法添加到核心DocType。,
Custom Footer,自定义页脚,
Custom Format,自定義格式,
Custom HTML,自定義HTML,
Custom HTML Block,自定义HTML块,
Custom HTML Help,自定義HTML幫助,
Custom Menu Items,自定義菜單項,
Custom Options,自定义选项,
Custom Overrides,自定义替代,
Custom Report,自定义报表,
Custom Reports,自定義報告,
Custom Role,自定義角色,
Custom SCSS,自定义SCSS,
Custom Sidebar Menu,自定義工具欄菜單,
Custom?,自定義？,
Customization,定制,
Customizations Reset,自定義重置,
Customizations for <b>{0}</b> exported to:<br>{1},<b>{0}的</b>自定義已導出到： <br> {1},
Customize,客製化,
Customize Child Table,定制子表,
Customize Form,自定義表單,
Customize Form Field,自定義表單域,
Cut,切,
Cyan,蓝绿色,
DESC,倒序,
DRAFT,草稿,
Daily,每天,
Daily Event Digest is sent for Calendar Events where reminders are set.,在日曆事件中被標註提醒的事件會列入每日事件摘要的郵件內。,
Daily Events should finish on the Same Day.,每日活动应在同一天结束。,
Daily Long,每日长,
Danger,危險,
Dark,深色,
Dark Color,深色,
Dashboard,儀表板,
Dashboard Chart,统计图表,
Dashboard Chart Field,仪表盘图表字段,
Dashboard Chart Link,统计图表链接,
Dashboard Chart Source,统计图表数据源,
Dashboard Manager,数据面板管理员,
Dashboard Name,统计图表名称,
Dashboard Settings,数据面板设置,
Dashboard View,数据面板视图,
Dashboards,数据面板,
Data,數據,
Data Export,數據導出,
Data Import,數據導入,
Data Import Log,数据导入日志,
Data Import Template,數據導入模板,
Data Too Long,数据太长,
Data missing in table,在表中的數據丟失,
Database Engine,資料庫引擎,
Date,日期,
Date Format,日期格式,
Date Range,日期範圍,
Date and Number Format,日期和數字格式,
Date {0} must be in format: {1},日期{0}必須採用格式：{1},
Dates are often easy to guess.,日期往往容易被猜中。,
Datetime,日期時間,
Day,天,
Day of Week,星期幾,
Days After,参考日期后,
Days Before,前幾天,
Days Before or After,日前或後,
Dear,親愛,
"Dear System Manager,",親愛的系統管理器，,
"Dear User,",亲爱的用户，,
Dear {0},亲爱的{0},
Default,預設,
Default Address Template cannot be deleted,預設地址模板不能被刪除,
Default Email Template,默认邮件模板,
Default Inbox,預設收件匣,
Default Incoming,預設傳入信箱,
Default Letter Head,預設信頭,
Default Outgoing,預設傳出,
Default Portal Home,默认门户主页,
Default Print Format,預設列印格式,
Default Print Language,默认打印语言,
Default Redirect URI,默認重定向URI,
Default Role at Time of Signup,在註冊時間默認角色,
Default Sending,預設發送,
Default Sending and Inbox,預設發送和收件匣,
Default Sort Field,默认排序字段,
Default Sort Order,默认排序,
Default Theme,默认主题,
Default Value,預設值,
Default View,默认视图,
Default for 'Check' type of field {0} must be either '0' or '1',字段{0}的“检查”类型的默认值必须为“ 0”或“ 1”,
Default value for {0} must be in the list of options.,{0}的默认值必须在选项列表中。,
Default {0},默认 {0},
"Default: ""Contact Us""",預設：“聯絡我們”,
DefaultValue,預設值,
Defaults,預設,
Defines actions on states and the next step and allowed roles.,定義了國家行動和下一步和允許的角色。,
Defines workflow states and rules for a document.,定義文檔工作流狀態和規則。,
Delayed,延遲,
Delete,刪除,
Delete All,全部删除,
Delete Data,删除数据,
Delete and Generate New,删除并生成新的,
Delete comment?,刪除評論？,
Delete this record to allow sending to this email address,刪除此記錄允許發送此郵件地址,
Delete {0} item permanently?,彻底删除{0}条记录？,Title of confirmation dialog
Delete {0} items permanently?,刪除{0}項目永久？,Title of confirmation dialog
Deleted,刪除,
Deleted DocType,刪除的DocType,
Deleted Document,刪除的文檔,
Deleted Name,刪除名稱,
Deleting {0},刪除{0},
Deleting {0} records...,删除 {0} 笔单据...,
Deleting {0}...,删除 {0} 笔单据...,
Delivery Status,交貨狀態,
Department,部門,
Dependencies,依赖关系,
Depends On,取決於,
Descendants Of,後裔,
Description,描述,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)",列表页面的描述，以纯文本形式，只有几行。 （最多200个字符）,
Designation,指定,
Desk,辦公桌,
Desk Access,台訪問,
Desk Settings,桌面设置,
Desk Theme,桌面主题,
Desk User,桌面用户,
Desktop Icon,桌面圖標,
Desktop Icon already exists,桌面圖標已經存在,
Details,詳細資訊,
Did not add,沒有添加,
Did not remove,沒有刪除,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.",本文件可存在的不同「狀態」。如「開啟」、「延後批准」等。,
Digits,位数,
Disable Auto Refresh,禁用自动刷新,
Disable Change Log Notification,禁止系统更新日志通知,
Disable Comments,禁止评论,
Disable Count,禁用计数,
Disable Document Sharing,禁用单据表单/详情界面左侧栏分享功能,
Disable Report,禁用報告,
Disable SMTP server authentication,禁用SMTP服务器认证,
Disable Sidebar Stats,禁用补充工具栏统计信息,
Disable Signup,禁止註冊,
Disable Signup for your site,你的站点禁止注册,
Disable Signups on site. New users will have to be manually registered by system managers.,本站点不启用自助注册，须管理员手工创建用户账号,
Disable Standard Email Footer,禁用標準電子郵件頁尾,
Disable System Update Notification,禁止系统更新通知,
Disable Username/Password Login,禁止用户密码登录,
Disabled,不使用,
Disabled Auto Reply,禁用自动回复,
Discard,丟棄,
Dismiss,忽略,Stop showing the onboarding widget.
Display,顯示,
Display Depends On,顯示的內容取決於,
Display Depends On (JS),显示先决条件(JS),
Do not edit headers which are preset in the template,不要編輯模板中預設的標題,
Do you want to cancel all linked documents?,取消所有关联的单据？,
Doc Event,单据事件,
Doc Events,文件活動,
Doc Status,文件狀態,
DocField,DocField,
DocPerm,DocPerm,
DocShare,DocShare,
DocType,DocType,
DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,为字段<b>{1</b> <b>}</b>提供的DocType <b>{0}</b>必须至少有一个Link字段,
